shapeID,shapeName,assigned_state,state_method,district_code,resolve_method,resolve_score,frame_name,frame_state
76128533B9794868259401,Bidar,Karnataka,centroid,529,exact_state,100,Bidar,Karnataka
76128533B40495457052818,Bijapur,Karnataka,centroid,530,alias_exact,100,Vijayapura,Karnataka
76128533B16628456658675,Chamarajanagar,Karnataka,centroid,531,fuzzy_state,96,Chamarajanagara,Karnataka
76128533B80772392204057,Chikkaballapura,Karnataka,centroid,630,exact_state,100,Chikkaballapura,Karnataka
76128533B15550697205080,Chikmagalur,Karnataka,centroid,532,alias_exact,100,Chikkamagaluru,Karnataka
76128533B47594161132413,Chitradurga,Karnataka,centroid,533,exact_state,100,Chitradurga,Karnataka
76128533B54396396829952,Dakshina Kannada,Karnataka,centroid,534,exact_state,100,Dakshina Kannada,Karnataka
76128533B49597693387243,Davanagere,Karnataka,centroid,535,fuzzy_state,94,Davangere,Karnataka
76128533B75110579117636,Dharwad,Karnataka,centroid,536,exact_state,100,Dharwad,Karnataka
76128533B33966968116377,Gadag,Karnataka,centroid,537,exact_state,100,Gadag,Karnataka
76128533B1083016608278,Gulbarga,Karnataka,centroid,538,alias_exact,100,Kalaburagi,Karnataka
76128533B54775433755383,Hassan,Karnataka,centroid,539,exact_state,100,Hassan,Karnataka
76128533B86721175299079,Haveri,Karnataka,centroid,540,exact_state,100,Haveri,Karnataka
76128533B57609583882472,Kodagu,Karnataka,centroid,541,exact_state,100,Kodagu,Karnataka
76128533B29292403538801,Kolar,Karnataka,centroid,542,exact_state,100,Kolar,Karnataka
76128533B79601545186231,Koppal,Karnataka,centroid,543,exact_state,100,Koppal,Karnataka
76128533B43335986553000,Mandya,Karnataka,centroid,544,exact_state,100,Mandya,Karnataka
76128533B95879808095476,Mysore,Karnataka,centroid,545,alias_exact,100,Mysuru,Karnataka
76128533B284680734793,Raichur,Karnataka,centroid,546,exact_state,100,Raichur,Karnataka
76128533B79600797037735,Ramanagara,Karnataka,centroid,631,exact_state,100,Ramanagara,Karnataka
76128533B85389886560116,Shimoga,Karnataka,centroid,547,alias_exact,100,Shivamogga,Karnataka
76128533B64905184636422,Tumkur,Karnataka,centroid,548,alias_exact,100,Tumakuru,Karnataka
76128533B4839184447445,Udupi,Karnataka,centroid,549,exact_state,100,Udupi,Karnataka
76128533B79180273895456,Uttara Kannada,Karnataka,centroid,550,exact_state,100,Uttara Kannada,Karnataka
76128533B84927972855096,Yadgir,Karnataka,centroid,635,exact_state,100,Yadgir,Karnataka
76128533B86368264587575,Alappuzha,Kerala,centroid,554,exact_state,100,Alappuzha,Kerala
76128533B75519739609062,Ernakulam,Kerala,centroid,555,exact_state,100,Ernakulam,Kerala
76128533B35083559759016,Idukki,Kerala,centroid,556,exact_state,100,Idukki,Kerala
76128533B41976979530466,Kannur,Kerala,centroid,557,exact_state,100,Kannur,Kerala
76128533B63366045987285,Kasaragod,Kerala,centroid,558,exact_state,100,Kasaragod,Kerala
76128533B61117593923933,Kollam,Kerala,centroid,559,exact_state,100,Kollam,Kerala
76128533B2576169508425,Kottayam,Kerala,centroid,560,exact_state,100,Kottayam,Kerala
76128533B3985531353014,Kozhikode,Kerala,centroid,561,exact_state,100,Kozhikode,Kerala
76128533B41246169049488,Mahe,Kerala,vote_multi,599,exact_name_india,97,Mahe,Puducherry
76128533B83861010847920,Malappuram,Kerala,centroid,562,exact_state,100,Malappuram,Kerala
76128533B19581555782120,Palakkad,Kerala,centroid,563,exact_state,100,Palakkad,Kerala
76128533B29330052395581,Pathanamthitta,Kerala,centroid,564,exact_state,100,Pathanamthitta,Kerala
76128533B33162455176756,Thiruvananthapuram,Kerala,centroid,565,exact_state,100,Thiruvananthapuram,Kerala
76128533B75696328527555,Thrissur,Kerala,centroid,566,exact_state,100,Thrissur,Kerala
76128533B82539771173603,Wayanad,Kerala,centroid,567,exact_state,100,Wayanad,Kerala
76128533B2782141712775,DATA NOT AVAILABLE,Ladakh,centroid,,unmatched,55,,
76128533B47664895117076,Kargil,Ladakh,centroid,6,exact_state,100,Kargil,Ladakh
76128533B57183548666997,Leh(Ladakh),Ladakh,centroid,9,exact_state,100,Leh Ladakh,Ladakh
76128533B41477629049356,Lakshadweep,Lakshadweep,nearest,553,alias_exact,100,Lakshadweep District,Lakshadweep
76128533B29721759389119,Agar,Madhya Pradesh,centroid,667,alias_exact,100,Agar-Malwa,Madhya Pradesh
76128533B35167844027544,Alirajpur,Madhya Pradesh,centroid,639,exact_state,100,Alirajpur,Madhya Pradesh
76128533B25468964623139,Anuppur,Madhya Pradesh,centroid,390,exact_state,100,Anuppur,Madhya Pradesh
76128533B75548370501185,Ashoknagar,Madhya Pradesh,centroid,391,exact_state,100,Ashoknagar,Madhya Pradesh
76128533B66134271591289,Balaghat,Madhya Pradesh,centroid,392,exact_state,100,Balaghat,Madhya Pradesh
76128533B668165975951,Barwani,Madhya Pradesh,centroid,393,exact_state,100,Barwani,Madhya Pradesh
76128533B82559220423608,Betul,Madhya Pradesh,centroid,394,exact_state,100,Betul,Madhya Pradesh
76128533B57712033428660,Bhind,Madhya Pradesh,centroid,395,exact_state,100,Bhind,Madhya Pradesh
76128533B22439249004073,Bhopal,Madhya Pradesh,centroid,396,exact_state,100,Bhopal,Madhya Pradesh
76128533B37096001761063,Burhanpur,Madhya Pradesh,centroid,397,exact_state,100,Burhanpur,Madhya Pradesh
76128533B42922918567330,Chhatarpur,Madhya Pradesh,centroid,398,exact_state,100,Chhatarpur,Madhya Pradesh
76128533B70646408240587,Chhindwara,Madhya Pradesh,centroid,399,exact_state,100,Chhindwara,Madhya Pradesh
76128533B44250373880839,Damoh,Madhya Pradesh,centroid,400,exact_state,100,Damoh,Madhya Pradesh
76128533B80958502091898,Datia,Madhya Pradesh,centroid,401,exact_state,100,Datia,Madhya Pradesh
76128533B53549946596470,Dewas,Madhya Pradesh,centroid,402,exact_state,100,Dewas,Madhya Pradesh
76128533B42880544505675,Dhar,Madhya Pradesh,centroid,403,exact_state,100,Dhar,Madhya Pradesh
76128533B20502827346807,Dindori,Madhya Pradesh,centroid,404,exact_state,100,Dindori,Madhya Pradesh
76128533B79048012717121,Guna,Madhya Pradesh,centroid,406,exact_state,100,Guna,Madhya Pradesh
76128533B90551733723251,Gwalior,Madhya Pradesh,centroid,407,exact_state,100,Gwalior,Madhya Pradesh
76128533B21179322085415,Harda,Madhya Pradesh,centroid,408,exact_state,100,Harda,Madhya Pradesh
76128533B45314020251888,Hoshangabad,Madhya Pradesh,centroid,409,alias_exact,100,Narmadapuram,Madhya Pradesh
76128533B60360721573267,Indore,Madhya Pradesh,centroid,410,exact_state,100,Indore,Madhya Pradesh
76128533B27615708126939,Jabalpur,Madhya Pradesh,centroid,411,exact_state,100,Jabalpur,Madhya Pradesh
76128533B67004768724668,Jhabua,Madhya Pradesh,centroid,412,exact_state,100,Jhabua,Madhya Pradesh
76128533B16674973717653,Katni,Madhya Pradesh,centroid,413,exact_state,100,Katni,Madhya Pradesh
76128533B71271011331008,Khandwa (East Nimar),Madhya Pradesh,centroid,405,exact_state,100,Khandwa (East Nimar),Madhya Pradesh
76128533B69481535535995,Khargone (West Nimar),Madhya Pradesh,centroid,414,exact_state,100,Khargone (West Nimar),Madhya Pradesh
76128533B79087524886024,Mandla,Madhya Pradesh,centroid,415,exact_state,100,Mandla,Madhya Pradesh
76128533B25679991785711,Mandsaur,Madhya Pradesh,centroid,416,exact_state,100,Mandsaur,Madhya Pradesh
76128533B12343314564708,Morena,Madhya Pradesh,centroid,417,exact_state,100,Morena,Madhya Pradesh
76128533B20683890392439,Narsimhapur,Madhya Pradesh,centroid,418,exact_state,100,Narsimhapur,Madhya Pradesh
76128533B77191913035963,Neemuch,Madhya Pradesh,centroid,419,exact_state,100,Neemuch,Madhya Pradesh
76128533B38767180038480,Niwari,Madhya Pradesh,centroid,722,exact_state,100,Niwari,Madhya Pradesh
76128533B81607600692021,Panna,Madhya Pradesh,centroid,420,exact_state,100,Panna,Madhya Pradesh
76128533B57893545331548,Raisen,Madhya Pradesh,centroid,421,exact_state,100,Raisen,Madhya Pradesh
76128533B28521131010314,Rajgarh,Madhya Pradesh,centroid,422,exact_state,100,Rajgarh,Madhya Pradesh
76128533B19341883513630,Ratlam,Madhya Pradesh,centroid,423,exact_state,100,Ratlam,Madhya Pradesh
76128533B31161316175613,Rewa,Madhya Pradesh,centroid,424,exact_state,100,Rewa,Madhya Pradesh
76128533B30447764775083,Sagar,Madhya Pradesh,centroid,425,exact_state,100,Sagar,Madhya Pradesh
76128533B39705008578419,Satna,Madhya Pradesh,centroid,426,exact_state,100,Satna,Madhya Pradesh
76128533B39959897010345,Sehore,Madhya Pradesh,centroid,427,exact_state,100,Sehore,Madhya Pradesh
76128533B78482805703540,Seoni,Madhya Pradesh,centroid,428,exact_state,100,Seoni,Madhya Pradesh
76128533B79303776608295,Shahdol,Madhya Pradesh,centroid,429,exact_state,100,Shahdol,Madhya Pradesh
76128533B30477486088156,Shajapur,Madhya Pradesh,centroid,430,exact_state,100,Shajapur,Madhya Pradesh
76128533B82240600990321,Sheopur,Madhya Pradesh,centroid,431,exact_state,100,Sheopur,Madhya Pradesh
76128533B66335428496945,Shivpuri,Madhya Pradesh,centroid,432,exact_state,100,Shivpuri,Madhya Pradesh
76128533B53791014455989,Sidhi,Madhya Pradesh,centroid,433,exact_state,100,Sidhi,Madhya Pradesh
76128533B50014751336341,Singrauli,Madhya Pradesh,centroid,638,exact_state,100,Singrauli,Madhya Pradesh
76128533B1566053393466,Tikamgarh,Madhya Pradesh,centroid,434,exact_state,100,Tikamgarh,Madhya Pradesh
76128533B89286042589317,Ujjain,Madhya Pradesh,centroid,435,exact_state,100,Ujjain,Madhya Pradesh
76128533B4466876522971,Umaria,Madhya Pradesh,centroid,436,exact_state,100,Umaria,Madhya Pradesh
76128533B64834018186186,Vidisha,Madhya Pradesh,centroid,437,exact_state,100,Vidisha,Madhya Pradesh
76128533B47816398970283,Ahmadnagar,Maharashtra,centroid,466,alias_exact,100,Ahmednagar,Maharashtra
76128533B12380735325851,Akola,Maharashtra,centroid,467,exact_state,100,Akola,Maharashtra
76128533B63815467309300,Amravati,Maharashtra,centroid,468,exact_state,100,Amravati,Maharashtra
76128533B39329594544563,Aurangabad,Maharashtra,centroid,469,alias_exact,100,Chhatrapati Sambhajinagar,Maharashtra
76128533B14243635342908,Bhandara,Maharashtra,centroid,471,exact_state,100,Bhandara,Maharashtra
76128533B5215906594478,Bid,Maharashtra,centroid,470,alias_exact,100,Beed,Maharashtra
76128533B70021405538438,Buldana,Maharashtra,centroid,472,fuzzy_state,93,Buldhana,Maharashtra
76128533B31342633028465,Chandrapur,Maharashtra,centroid,473,exact_state,100,Chandrapur,Maharashtra
76128533B25344721013980,Dhule,Maharashtra,centroid,474,exact_state,100,Dhule,Maharashtra
76128533B36958871695926,Gadchiroli,Maharashtra,centroid,475,exact_state,100,Gadchiroli,Maharashtra
76128533B76286653784168,Gondiya,Maharashtra,centroid,476,alias_exact,100,Gondia,Maharashtra
76128533B86424887513424,Hingoli,Maharashtra,centroid,477,exact_state,100,Hingoli,Maharashtra
76128533B40156838070,Jalgaon,Maharashtra,centroid,478,exact_state,100,Jalgaon,Maharashtra
76128533B55603381222870,Jalna,Maharashtra,centroid,479,exact_state,100,Jalna,Maharashtra
76128533B66719908763317,Kolhapur,Maharashtra,centroid,480,exact_state,100,Kolhapur,Maharashtra
76128533B98050240849249,Latur,Maharashtra,centroid,481,exact_state,100,Latur,Maharashtra
76128533B16442413169750,Mumbai,Maharashtra,centroid,482,exact_state,100,Mumbai,Maharashtra
76128533B67326016655833,Mumbai Suburban,Maharashtra,centroid,483,exact_state,100,Mumbai Suburban,Maharashtra
76128533B3026318797185,Nagpur,Maharashtra,centroid,484,exact_state,100,Nagpur,Maharashtra
76128533B63783580004876,Nanded,Maharashtra,centroid,485,exact_state,100,Nanded,Maharashtra
76128533B61304308285665,Nandurbar,Maharashtra,centroid,486,exact_state,100,Nandurbar,Maharashtra
76128533B50056157736049,Nashik,Maharashtra,centroid,487,exact_state,100,Nashik,Maharashtra
76128533B20474666262371,Osmanabad,Maharashtra,centroid,488,alias_exact,100,Dharashiv,Maharashtra
76128533B37148244536449,Palghar,Maharashtra,centroid,665,exact_state,100,Palghar,Maharashtra
76128533B27609096170969,Parbhani,Maharashtra,centroid,489,exact_state,100,Parbhani,Maharashtra
76128533B71380851181380,Pune,Maharashtra,centroid,490,exact_state,100,Pune,Maharashtra
76128533B99895802074414,Raigarh,Maharashtra,centroid,491,alias_exact,100,Raigad,Maharashtra
76128533B8575303957680,Ratnagiri,Maharashtra,centroid,492,exact_state,100,Ratnagiri,Maharashtra
76128533B9892158671522,Sangli,Maharashtra,centroid,493,exact_state,100,Sangli,Maharashtra
76128533B93152786731267,Satara,Maharashtra,centroid,494,exact_state,100,Satara,Maharashtra
76128533B39238815774480,Sindhudurg,Maharashtra,centroid,495,exact_state,100,Sindhudurg,Maharashtra
76128533B62490300334729,Solapur,Maharashtra,centroid,496,exact_state,100,Solapur,Maharashtra
76128533B74859418903113,Thane,Maharashtra,centroid,497,exact_state,100,Thane,Maharashtra
76128533B37486272752374,Wardha,Maharashtra,centroid,498,exact_state,100,Wardha,Maharashtra
76128533B59866172845044,Washim,Maharashtra,centroid,499,exact_state,100,Washim,Maharashtra
76128533B61814103412294,Yavatmal,Maharashtra,centroid,500,exact_state,100,Yavatmal,Maharashtra
76128533B14403163214152,Bishnupur,Manipur,centroid,252,exact_state,100,Bishnupur,Manipur
76128533B59855617266389,Chandel,Manipur,centroid,253,exact_state,100,Chandel,Manipur
76128533B50969226102213,Churachandpur,Manipur,centroid,254,exact_state,100,Churachandpur,Manipur
76128533B30779259886340,Imphal East,Manipur,centroid,255,exact_state,100,Imphal East,Manipur
76128533B99807650893733,Imphal West,Manipur,centroid,256,exact_state,100,Imphal West,Manipur
76128533B64881202564500,Jiribam,Manipur,centroid,713,exact_state,100,Jiribam,Manipur
76128533B82279368215419,Kakching,Manipur,centroid,711,exact_state,100,Kakching,Manipur
76128533B66815680293072,Kamjong,Manipur,centroid,717,exact_state,100,Kamjong,Manipur
76128533B56326354019534,Kangpokpi,Manipur,centroid,712,exact_state,100,Kangpokpi,Manipur
76128533B36594996191182,Noney,Manipur,centroid,714,exact_state,100,Noney,Manipur
76128533B13733639953372,Phek,Manipur,centroid,248,exact_name_india,97,Phek,Nagaland
76128533B71254158898830,Pherzawl,Manipur,centroid,715,exact_state,100,Pherzawl,Manipur
76128533B95642877176862,Senapati,Manipur,centroid,257,exact_state,100,Senapati,Manipur
76128533B11421856387892,Tamenglong,Manipur,centroid,258,exact_state,100,Tamenglong,Manipur
76128533B61831576863813,Tengnoupal,Manipur,centroid,716,exact_state,100,Tengnoupal,Manipur
76128533B44197302080139,Thoubal,Manipur,centroid,259,exact_state,100,Thoubal,Manipur
76128533B44190672061408,Ukhrul,Manipur,centroid,260,exact_state,100,Ukhrul,Manipur
76128533B40535123096970,East Garo Hills,Meghalaya,centroid,273,exact_state,100,East Garo Hills,Meghalaya
76128533B70185077694103,East Jaintia Hills,Meghalaya,centroid,657,exact_state,100,East Jaintia Hills,Meghalaya
76128533B49246671500878,East Khasi Hills,Meghalaya,centroid,274,exact_state,100,East Khasi Hills,Meghalaya
76128533B38230828972906,Kamrup Metropolitan,Meghalaya,centroid,618,alias_name_india,97,Kamrup Metro,Assam
76128533B35759455556328,North Garo Hills,Meghalaya,centroid,656,exact_state,100,North Garo Hills,Meghalaya
76128533B70570208114113,Ribhoi,Meghalaya,centroid,276,alias_exact,100,Ri Bhoi,Meghalaya
76128533B79750857313751,South Garo Hills,Meghalaya,centroid,277,exact_state,100,South Garo Hills,Meghalaya
76128533B52906466328910,South West Garo Hills,Meghalaya,centroid,663,exact_state,100,South West Garo Hills,Meghalaya
76128533B27102120636500,South West Khasi Hills,Meghalaya,centroid,658,exact_state,100,South West Khasi Hills,Meghalaya
76128533B96195300293897,West Garo Hills,Meghalaya,centroid,278,exact_state,100,West Garo Hills,Meghalaya
76128533B84622469201834,West Jaintia Hills,Meghalaya,centroid,275,exact_state,100,West Jaintia Hills,Meghalaya
76128533B42153891534463,West Khasi Hills,Meghalaya,centroid,279,exact_state,100,West Khasi Hills,Meghalaya
76128533B34203923268864,Aizawl,Mizoram,centroid,261,exact_state,100,Aizawl,Mizoram
76128533B39039541714099,Champhai,Mizoram,centroid,262,exact_state,100,Champhai,Mizoram
76128533B64903504311414,Hnahthial,Mizoram,centroid,726,exact_state,100,Hnahthial,Mizoram
76128533B41321006511827,Khawzawl,Mizoram,centroid,728,exact_state,100,Khawzawl,Mizoram
76128533B38141181853016,Kolasib,Mizoram,centroid,263,exact_state,100,Kolasib,Mizoram
76128533B70210707786180,Lawngtlai,Mizoram,centroid,264,exact_state,100,Lawngtlai,Mizoram
76128533B97836280165555,Lunglei,Mizoram,centroid,265,exact_state,100,Lunglei,Mizoram
76128533B77336742344288,Mamit,Mizoram,centroid,266,exact_state,100,Mamit,Mizoram
76128533B35468154415031,Saiha,Mizoram,centroid,267,alias_exact,100,Siaha,Mizoram
76128533B62486414019241,Saitual,Mizoram,centroid,727,exact_state,100,Saitual,Mizoram
76128533B49456368048033,Serchhip,Mizoram,centroid,268,exact_state,100,Serchhip,Mizoram
76128533B85747247216737,Dimapur,Nagaland,centroid,244,exact_state,100,Dimapur,Nagaland
76128533B49100243723360,Kiphire,Nagaland,centroid,614,exact_state,100,Kiphire,Nagaland
76128533B53671786151110,Kohima,Nagaland,centroid,245,exact_state,100,Kohima,Nagaland
76128533B66411945144923,Longleng,Nagaland,centroid,615,exact_state,100,Longleng,Nagaland
76128533B82793215586362,Mokokchung,Nagaland,centroid,246,exact_state,100,Mokokchung,Nagaland
76128533B23611090346849,Mon,Nagaland,centroid,247,exact_state,100,Mon,Nagaland
76128533B2970909480221,Peren,Nagaland,centroid,613,exact_state,100,Peren,Nagaland
76128533B82052450002431,Tuensang,Nagaland,centroid,249,exact_state,100,Tuensang,Nagaland
76128533B67210465807627,Wokha,Nagaland,centroid,250,exact_state,100,Wokha,Nagaland
76128533B58058152513003,Zunheboto,Nagaland,centroid,251,exact_state,100,Zunheboto,Nagaland
76128533B60186573304899,Anugul,Odisha,centroid,344,exact_state,100,Anugul,Odisha
76128533B44395557448920,Balangir,Odisha,centroid,345,exact_state,100,Balangir,Odisha
76128533B81147724102706,Baleshwar,Odisha,centroid,346,exact_state,100,Baleshwar,Odisha
76128533B74482494441458,Bargarh,Odisha,centroid,347,exact_state,100,Bargarh,Odisha
76128533B84772375641700,Baudh,Odisha,centroid,349,alias_exact,100,Boudh,Odisha
76128533B58797478961083,Bhadrak,Odisha,centroid,348,exact_state,100,Bhadrak,Odisha
76128533B70842759816811,Cuttack,Odisha,centroid,350,exact_state,100,Cuttack,Odisha
76128533B64749652826710,Debagarh,Odisha,centroid,351,alias_exact,100,Deogarh,Odisha
76128533B32509926596077,Dhenkanal,Odisha,centroid,352,exact_state,100,Dhenkanal,Odisha
76128533B73854359719990,Gajapati,Odisha,centroid,353,exact_state,100,Gajapati,Odisha
76128533B633842538351,Ganjam,Odisha,centroid,354,exact_state,100,Ganjam,Odisha
76128533B32949331695897,Jagatsinghapur,Odisha,centroid,355,exact_state,100,Jagatsinghapur,Odisha
76128533B91818883767147,Jajapur,Odisha,centroid,356,exact_state,100,Jajapur,Odisha
76128533B93240759409313,Jharsuguda,Odisha,centroid,357,exact_state,100,Jharsuguda,Odisha
76128533B70759200975708,Kalahandi,Odisha,centroid,358,exact_state,100,Kalahandi,Odisha
76128533B8798165946807,Kandhamal,Odisha,centroid,359,exact_state,100,Kandhamal,Odisha
76128533B98951704707517,Kendrapara,Odisha,centroid,360,exact_state,100,Kendrapara,Odisha
76128533B59504628511334,Kendujhar,Odisha,centroid,361,exact_state,100,Kendujhar,Odisha
76128533B52802748445403,Khordha,Odisha,centroid,362,exact_state,100,Khordha,Odisha
76128533B47448948912370,Koraput,Odisha,centroid,363,exact_state,100,Koraput,Odisha
76128533B85917349021677,Malkangiri,Odisha,centroid,364,exact_state,100,Malkangiri,Odisha
76128533B34216851275023,Mayurbhanj,Odisha,centroid,365,exact_state,100,Mayurbhanj,Odisha
76128533B99037046327658,Nabarangapur,Odisha,centroid,366,fuzzy_state,95,Nabarangpur,Odisha
76128533B77719785699048,Nayagarh,Odisha,centroid,367,exact_state,100,Nayagarh,Odisha
76128533B33451850475260,Nuapada,Odisha,centroid,368,exact_state,100,Nuapada,Odisha
76128533B80656256583567,Puri,Odisha,centroid,369,exact_state,100,Puri,Odisha
76128533B50498617372937,Rayagada,Odisha,centroid,370,exact_state,100,Rayagada,Odisha
76128533B84129562351919,Sambalpur,Odisha,centroid,371,exact_state,100,Sambalpur,Odisha
76128533B6884509901047,Subarnapur,Odisha,centroid,372,alias_exact,100,Sonepur,Odisha
76128533B6128685860104,Sundargarh,Odisha,centroid,373,exact_state,100,Sundargarh,Odisha
76128533B62624361588317,Karaikal,Puducherry,centroid,598,exact_state,100,Karaikal,Puducherry
76128533B29873478326363,Puducherry,Puducherry,centroid,600,exact_state,100,Puducherry,Puducherry
76128533B8426545955058,Amritsar,Punjab,centroid,27,exact_state,100,Amritsar,Punjab
76128533B39051871473194,Barnala,Punjab,centroid,605,exact_state,100,Barnala,Punjab
76128533B13791982054894,Bathinda,Punjab,centroid,28,exact_state,100,Bathinda,Punjab
76128533B13552746017223,Faridkot,Punjab,centroid,29,exact_state,100,Faridkot,Punjab
76128533B99919205026025,Fatehgarh Sahib,Punjab,centroid,30,exact_state,100,Fatehgarh Sahib,Punjab
76128533B7291413308870,Fazilka,Punjab,centroid,651,exact_state,100,Fazilka,Punjab
76128533B421757708753,Firozpur,Punjab,centroid,31,alias_exact,100,Ferozepur,Punjab
76128533B51331331726928,Gurdaspur,Punjab,centroid,32,exact_state,100,Gurdaspur,Punjab
76128533B41747884279129,Hoshiarpur,Punjab,centroid,33,exact_state,100,Hoshiarpur,Punjab
76128533B91211372620495,Jalandhar,Punjab,centroid,34,exact_state,100,Jalandhar,Punjab
76128533B37199077904074,Kapurthala,Punjab,centroid,35,exact_state,100,Kapurthala,Punjab
76128533B46195204843409,Ludhiana,Punjab,centroid,36,exact_state,100,Ludhiana,Punjab
76128533B41499938690181,Mansa,Punjab,centroid,37,exact_state,100,Mansa,Punjab
76128533B18834172694083,Moga,Punjab,centroid,38,exact_state,100,Moga,Punjab
76128533B50184713016881,Muktsar,Punjab,centroid,39,alias_exact,100,Sri Muktsar Sahib,Punjab
76128533B19630094725383,Pathankot,Punjab,centroid,662,exact_state,100,Pathankot,Punjab
76128533B39368211148513,Patiala,Punjab,centroid,41,exact_state,100,Patiala,Punjab
76128533B24759700890118,Rupnagar,Punjab,centroid,42,exact_state,100,Rupnagar,Punjab
76128533B12197302963241,Sahibzada Ajit Singh Nagar,Punjab,centroid,608,alias_exact,100,S.A.S Nagar,Punjab
76128533B82601690264832,Sangrur,Punjab,centroid,43,exact_state,100,Sangrur,Punjab
76128533B14984770113274,Shahid Bhagat Singh Nagar,Punjab,centroid,40,exact_state,100,Shahid Bhagat Singh Nagar,Punjab
76128533B54652028494758,Tarn Taran,Punjab,centroid,609,exact_state,100,Tarn Taran,Punjab
76128533B60180372390230,Ajmer,Rajasthan,centroid,86,exact_state,100,Ajmer,Rajasthan
76128533B5628791558965,Alwar,Rajasthan,centroid,87,exact_state,100,Alwar,Rajasthan
76128533B96584288929219,Banswara,Rajasthan,centroid,88,exact_state,100,Banswara,Rajasthan
76128533B98308664713511,Baran,Rajasthan,centroid,89,exact_state,100,Baran,Rajasthan
76128533B75922461866405,Barmer,Rajasthan,centroid,90,exact_state,100,Barmer,Rajasthan
76128533B25576352747885,Bharatpur,Rajasthan,centroid,91,exact_state,100,Bharatpur,Rajasthan
76128533B93441663686573,Bhilwara,Rajasthan,centroid,92,exact_state,100,Bhilwara,Rajasthan
76128533B55039756001726,Bikaner,Rajasthan,centroid,93,exact_state,100,Bikaner,Rajasthan
76128533B69412164931619,Bundi,Rajasthan,centroid,94,exact_state,100,Bundi,Rajasthan
76128533B58527154065354,Chittaurgarh,Rajasthan,centroid,95,alias_exact,100,Chittorgarh,Rajasthan
76128533B66825707357376,Churu,Rajasthan,centroid,96,exact_state,100,Churu,Rajasthan
76128533B73809971322123,Dausa,Rajasthan,centroid,97,exact_state,100,Dausa,Rajasthan
76128533B64898456093948,Dhaulpur,Rajasthan,centroid,98,alias_exact,100,Dholpur,Rajasthan
76128533B12079567451207,Dungarpur,Rajasthan,centroid,99,exact_state,100,Dungarpur,Rajasthan
76128533B72079972234594,Ganganagar,Rajasthan,centroid,100,exact_state,100,Ganganagar,Rajasthan
76128533B92044109913630,Hanumangarh,Rajasthan,centroid,101,exact_state,100,Hanumangarh,Rajasthan
76128533B28755611410447,Jaipur,Rajasthan,centroid,102,exact_state,100,Jaipur,Rajasthan
76128533B14849085202492,Jaisalmer,Rajasthan,centroid,103,exact_state,100,Jaisalmer,Rajasthan
76128533B59459156188335,Jalor,Rajasthan,centroid,104,fuzzy_state,90,Jalore,Rajasthan
76128533B91943656836526,Jhalawar,Rajasthan,centroid,105,exact_state,100,Jhalawar,Rajasthan
76128533B86135761305702,Jhunjhunun,Rajasthan,centroid,106,fuzzy_state,94,Jhunjhunu,Rajasthan
76128533B84094142280102,Jodhpur,Rajasthan,centroid,107,exact_state,100,Jodhpur,Rajasthan
76128533B34069028331411,Karauli,Rajasthan,centroid,108,exact_state,100,Karauli,Rajasthan
76128533B74447895476194,Kota,Rajasthan,centroid,109,exact_state,100,Kota,Rajasthan
76128533B43544960343942,Nagaur,Rajasthan,centroid,110,exact_state,100,Nagaur,Rajasthan
76128533B9783509419210,Pali,Rajasthan,centroid,111,exact_state,100,Pali,Rajasthan
76128533B50613523798301,Pratapgarh,Rajasthan,centroid,629,exact_state,100,Pratapgarh,Rajasthan
76128533B11082155919544,Rajsamand,Rajasthan,centroid,112,exact_state,100,Rajsamand,Rajasthan
76128533B28138828116492,Sawai Madhopur,Rajasthan,centroid,113,exact_state,100,Sawai Madhopur,Rajasthan
76128533B20732636837048,Sikar,Rajasthan,centroid,114,exact_state,100,Sikar,Rajasthan
76128533B49867917697487,Sirohi,Rajasthan,centroid,115,exact_state,100,Sirohi,Rajasthan
76128533B54301724756864,Tonk,Rajasthan,centroid,116,exact_state,100,Tonk,Rajasthan
76128533B37392223136185,Udaipur,Rajasthan,centroid,117,exact_state,100,Udaipur,Rajasthan
76128533B67639510673366,East District,Sikkim,centroid,225,alias_exact,100,Gangtok,Sikkim
76128533B65820903826030,North District,Sikkim,centroid,226,alias_exact,100,Mangan,Sikkim
76128533B10270619600482,South District,Sikkim,centroid,227,alias_exact,100,Namchi,Sikkim
76128533B30151252629779,West District,Sikkim,centroid,228,alias_exact,100,Gyalshing,Sikkim
76128533B16889790752134,Ariyalur,Tamil Nadu,centroid,610,exact_state,100,Ariyalur,Tamil Nadu
76128533B88669134807148,Chengalputtu,Tamil Nadu,centroid,730,fuzzy_state,91,Chengalpattu,Tamil Nadu
76128533B89024397489955,Chennai,Tamil Nadu,centroid,568,exact_state,100,Chennai,Tamil Nadu
76128533B4753404177348,Coimbatore,Tamil Nadu,centroid,569,exact_state,100,Coimbatore,Tamil Nadu
76128533B61321395333865,Cuddalore,Tamil Nadu,centroid,570,exact_state,100,Cuddalore,Tamil Nadu
76128533B4743808419896,Dharmapuri,Tamil Nadu,centroid,571,exact_state,100,Dharmapuri,Tamil Nadu
76128533B28879432621383,Dindigul,Tamil Nadu,centroid,572,exact_state,100,Dindigul,Tamil Nadu
76128533B15337568968545,Erode,Tamil Nadu,centroid,573,exact_state,100,Erode,Tamil Nadu
