state_code,state_name_english,district_code,district_name_english,district_census2011_code,dist_census_code,is_post2011_district,pc11_state_id,pc11_district_id,pc11_pca_tot_p,pc11_pca_no_hh,pc11_pca_tot_m,pc11_pca_tot_f,pc11_pca_p_06,pc11_pca_m_06,pc11_pca_f_06,pc11_pca_p_sc,pc11_pca_m_sc,pc11_pca_f_sc,pc11_pca_p_st,pc11_pca_m_st,pc11_pca_f_st,pc11_pca_p_lit,pc11_pca_m_lit,pc11_pca_f_lit,pc11_pca_p_ill,pc11_pca_m_ill,pc11_pca_f_ill,pc11_pca_tot_work_p,pc11_pca_tot_work_m,pc11_pca_tot_work_f,pc11_pca_mainwork_p,pc11_pca_mainwork_m,pc11_pca_mainwork_f,pc11_pca_main_cl_p,pc11_pca_main_cl_m,pc11_pca_main_cl_f,pc11_pca_main_al_p,pc11_pca_main_al_m,pc11_pca_main_al_f,pc11_pca_main_hh_p,pc11_pca_main_hh_m,pc11_pca_main_hh_f,pc11_pca_main_ot_p,pc11_pca_main_ot_m,pc11_pca_main_ot_f,pc11_pca_margwork_p,pc11_pca_margwork_m,pc11_pca_margwork_f,pc11_pca_marg_cl_p,pc11_pca_marg_cl_m,pc11_pca_marg_cl_f,pc11_pca_marg_al_p,pc11_pca_marg_al_m,pc11_pca_marg_al_f,pc11_pca_marg_hh_p,pc11_pca_marg_hh_m,pc11_pca_marg_hh_f,pc11_pca_marg_ot_p,pc11_pca_marg_ot_m,pc11_pca_marg_ot_f,pc11_pca_margwork36_p,pc11_pca_margwork36_m,pc11_pca_margwork36_f,pc11_pca_marg_cl36_p,pc11_pca_marg_cl36_m,pc11_pca_marg_cl36_f,pc11_pca_marg_al36_p,pc11_pca_marg_al36_m,pc11_pca_marg_al36_f,pc11_pca_marg_hh36_p,pc11_pca_marg_hh36_m,pc11_pca_marg_hh36_f,pc11_pca_marg_ot36_p,pc11_pca_marg_ot36_m,pc11_pca_marg_ot36_f,pc11_pca_margwork03_p,pc11_pca_margwork03_m,pc11_pca_margwork03_f,pc11_pca_marg_cl03_p,pc11_pca_marg_cl03_m,pc11_pca_marg_cl03_f,pc11_pca_marg_al03_p,pc11_pca_marg_al03_m,pc11_pca_marg_al03_f,pc11_pca_marg_hh03_p,pc11_pca_marg_hh03_m,pc11_pca_marg_hh03_f,pc11_pca_marg_ot03_p,pc11_pca_marg_ot03_m,pc11_pca_marg_ot03_f,pc11_pca_non_work_p,pc11_pca_non_work_m,pc11_pca_non_work_f,dist_pc11_land_area,facebook_mean_rwi,viirs_mean_latest,viirs_mean_latest_year,viirs_annual_mean_cagr_pct,pm25_mean_latest,pm25_mean_latest_year,seccR_sc_share,seccR_st_share,seccR_ed_grad_share,seccR_ed_some_share,seccR_land_own_share,seccR_veh_two_three_share,seccR_veh_four_share,seccR_inc_5k_plus_share,seccR_inc_10k_plus_share,seccR_salary_gov_share,seccR_salary_priv_share,seccR_house_own1,seccR_kisan_cc,seccU_sc_share,seccU_st_share,seccU_ed_grad_share,seccU_ed_some_share,seccU_veh_two_three_share,seccU_veh_four_share,seccU_house_own1,pc11_vd_all_hosp,pc11_vd_all_hosp_doc_pos,pc11_vd_all_hosp_pmed_pos,pc11_vd_comm_bank,pc11_vd_power_all,pc11_td_all_hospital,pc11_td_medical_gov,pc11_td_medical_priv,pc11_td_medical_dist,pc11_td_bank_gov,pc11_td_bank_priv_com,ec13_emp_all,ec13_count_all,ec13_emp_services,ec13_emp_manuf,ec13_emp_priv,ec13_emp_gov,density,literacy_rate,child_share,sc_share,st_share,worker_rate,ec13_services_emp_share,ec13_priv_emp_share,ec13_nonfarm_emp_per_1k,parent_pc11_district_code,parent_district_name,pop2011,sub_centres_incl_hwc,phcs_incl_hwc,chcs,sub_divisional_hospitals,district_hospitals,rhs2019_apportioned,mbbs_college_count,mbbs_seats,pg_college_count,pg_seats,pg_superspecialty_seats,total_bank_outlets,public_sector,private_sector,regional_rural,rural,urban,metropolitan,n_offices,deposits_cr,credit_cr,cd_ratio_pct,deposits_per_capita_rs,deposits_cagr_3y,credit_cagr_3y,nfhs5_coverage,nfhs5_parent_used,diabetes_women_pct,diabetes_men_pct,hypertension_women_pct,hypertension_men_pct,obese_women_pct,central_obesity_pct,tobacco_women_pct,tobacco_men_pct,alcohol_women_pct,alcohol_men_pct,cervical_screen_pct,breast_exam_pct,oral_screen_pct,diarrhoea_child_pct,ari_child_pct,anaemia_child_pct,child_stunted_pct,child_wasted_pct,child_underweight_pct,pop_under15_pct,child_diarrhoea_careseek_pct,child_fever_careseek_pct,anaemia_women_pct,health_insurance_pct,institutional_births_pct,child_full_immun_pct,csection_pct,oop_delivery_public_rs,improved_sanitation_pct,improved_water_pct,clean_fuel_pct,electricity_pct,female_schooling_pct,women_literate_pct,women_10yr_school_pct,sex_ratio,women_married_u18_pct,obese_women_pct_n4,diarrhoea_child_pct_n4,ari_child_pct_n4,anaemia_child_pct_n4,child_stunted_pct_n4,child_wasted_pct_n4,child_underweight_pct_n4,pop_under15_pct_n4,child_diarrhoea_careseek_pct_n4,child_fever_careseek_pct_n4,anaemia_women_pct_n4,health_insurance_pct_n4,institutional_births_pct_n4,child_full_immun_pct_n4,csection_pct_n4,oop_delivery_public_rs_n4,improved_sanitation_pct_n4,improved_water_pct_n4,clean_fuel_pct_n4,electricity_pct_n4,female_schooling_pct_n4,women_10yr_school_pct_n4,sex_ratio_n4,women_married_u18_pct_n4,chronic_treat_realiz_pct,n_janaushadhi_kendras,janaushadhi_is_apportioned,hmis_source_year,hmis_coverage,opd_diabetes,opd_hypertension,opd_stroke,opd_mental_illness,opd_epilepsy,opd_ophthalmic,ipd_tuberculosis,ipd_asthma_copd_resp,malaria_positive_cases,dengue_positive_cases,ipd_malaria,ipd_dengue,ipd_typhoid,ipd_diarrhoea_dehydration,child_diarrhoea,child_uri_admitted,emergency_snakebite,opd_allopathic_total,ipd_admissions_total,institutional_deliveries,lab_tests_total,opd_diabetes_per1000,opd_hypertension_per1000,opd_stroke_per1000,opd_mental_illness_per1000,opd_epilepsy_per1000,opd_ophthalmic_per1000,ipd_tuberculosis_per1000,ipd_asthma_copd_resp_per1000,malaria_positive_cases_per1000,dengue_positive_cases_per1000,ipd_malaria_per1000,ipd_dengue_per1000,ipd_typhoid_per1000,ipd_diarrhoea_dehydration_per1000,child_diarrhoea_per1000,child_uri_admitted_per1000,emergency_snakebite_per1000,opd_allopathic_total_per1000,ipd_admissions_total_per1000,institutional_deliveries_per1000,lab_tests_total_per1000,hmis_seasonality_basis,opd_months_reported,acute_basket_annual,acute_peak_quarter_share,acute_peak_quarter,n_osm_hospitals,n_osm_pharmacies,n_osm_clinics,n_osm_labs,osm_is_apportioned,n_pmjay_hospitals,n_pmjay_private,n_pmjay_public,pmjay_is_apportioned,pop_ghs_2015,pop_ghs_2025,ghspop_is_apportioned,veh_reg_2019,veh_reg_2023,veh_2w_2023,veh_lmv_2023,n_vahan_offices,mig_recent_in,mig_total_in,cancer_incidence_per100k
32,Kerala,554,Alappuzha,598.0,598.0,False,32.0,598.0,2127789.0,535958.0,1013142.0,1114647.0,192046.0,98444.0,93602.0,201211.0,97183.0,104028.0,6574.0,3175.0,3399.0,1852797.0,890552.0,962245.0,274992.0,122590.0,152402.0,804471.0,536738.0,267733.0,596387.0,434391.0,161996.0,17805.0,15333.0,2472.0,39491.0,26826.0,12665.0,25155.0,13265.0,11890.0,513936.0,378967.0,134969.0,208084.0,102347.0,105737.0,7432.0,5346.0,2086.0,32215.0,16091.0,16124.0,10710.0,3476.0,7234.0,157727.0,77434.0,80293.0,166046.0,86334.0,79712.0,6082.0,4434.0,1648.0,25152.0,13284.0,11868.0,8565.0,2815.0,5750.0,126247.0,65801.0,60446.0,42038.0,16013.0,26025.0,1350.0,912.0,438.0,7063.0,2807.0,4256.0,2145.0,661.0,1484.0,31480.0,11633.0,19847.0,1323318.0,476404.0,846914.0,1361.7600007653236,0.6546717623558153,1.1054739700555634,2021.0,14.312823298112454,22.502085847007724,2020.0,,,,,,,,,,,,,,,,,,,,,5.0,13.0,56.0,1.0,1.0,8.0,1.0,0.0,0.0,97.0,99.0,352001.0,148116.0,232682.0,100489.0,315743.0,36258.0,1562.5286385296674,0.9571503035268628,0.0902561297196291,0.0945634177073008,0.0030895920601149,0.3780783714926621,0.6610265311746274,0.8969946108107647,165.4304068683502,,,2127789.0,366.0,63.0,16.0,6.0,2.0,False,1.0,175.0,1.0,91.0,0.0,411.0,215.0,163.0,17.0,4.0,60.0,0.0,409.0,56396.8467,29727.2432,52.71082505398303,265049.0565558897,0.0960067385695258,0.1368254796407311,direct,,25.2,25.4,32.1,36.2,41.9,58.9,1.8,18.3,0.2,29.0,4.7,2.6,0.7,4.5,2.8,30.3,20.1,14.4,20.4,16.6,,79.9,31.9,60.4,99.4,61.9,47.8,,99.2,98.4,79.2,99.9,97.8,99.7,78.8,1108.0,3.8,37.7,3.8,1.4,24.9,14.5,16.6,17.2,17.5,,88.4,27.0,56.0,99.0,,43.2,,97.2,93.9,64.2,99.6,97.2,73.8,1101.0,1.2,24.43280977312391,84.0,False,2018-19,direct,164726.0,192402.0,2989.0,18722.0,1518.0,114137.0,140.0,11448.0,18.0,775.0,3.0,228.0,70.0,1296.0,2596.0,6696.0,106.0,9234015.0,216025.0,17117.0,1978780.0,77.41651075365085,90.42343954217264,1.404744549389061,8.79880476870592,0.7134166028680475,53.64112701024397,0.0657959976294642,5.380232720443615,0.0084594854095025,0.3642278440202482,0.001409914234917,0.1071534818536988,0.0328979988147321,0.6090829494841828,1.220045784614922,3.1469285723349447,0.0498169696337371,4339.7230646459775,101.52557419932144,8.044500653025276,929.9700299230798,observed,12,11557.0,38.72,Jun-Aug,310.0,135.0,112.0,57.0,False,20.0,10.0,10.0,False,2157559.2335761613,2181561.738860084,False,61146.0,53349.0,37551.0,12246.0,6,110500.0,310256.0,164.0
9,Uttar Pradesh,121,Ambedkar Nagar,178.0,178.0,False,9.0,178.0,2397888.0,368728.0,1212410.0,1185478.0,339229.0,175552.0,163677.0,591125.0,298240.0,292885.0,746.0,406.0,340.0,1486939.0,846676.0,640263.0,910949.0,365734.0,545215.0,787398.0,547406.0,239992.0,440998.0,349437.0,91561.0,159824.0,134546.0,25278.0,109764.0,79204.0,30560.0,34788.0,26211.0,8577.0,136622.0,109476.0,27146.0,346400.0,197969.0,148431.0,53990.0,30893.0,23097.0,191356.0,108624.0,82732.0,23732.0,11561.0,12171.0,77322.0,46891.0,30431.0,266153.0,156754.0,109399.0,41861.0,24866.0,16995.0,144727.0,85234.0,59493.0,16929.0,8634.0,8295.0,62636.0,38020.0,24616.0,80247.0,41215.0,39032.0,12129.0,6027.0,6102.0,46629.0,23390.0,23239.0,6803.0,2927.0,3876.0,14686.0,8871.0,5815.0,1610490.0,665004.0,945486.0,2334.773057349026,-0.0859183233929754,1.1308788806441352,2021.0,14.722836670601325,102.82285933530906,2020.0,0.0788012395132575,0.0006882912391599,0.0744641857018757,0.637419590496622,0.7315992987415447,0.2003616855569681,0.00561069748304,0.3289367197726142,0.0975333105665279,0.0616157652523232,0.0128990100923483,0.9937626140843556,0.0574818169456756,0.0358310626150778,0.0011119981974514,0.0810851398285966,0.7599034915609932,0.2690945413031889,0.0051250052477061,0.973148525403022,11.0,40.0,87.0,1.0,1.0,1.0,0.0,0.0,1.0,15.0,1.0,101740.0,51428.0,84851.0,16642.0,92099.0,9641.0,1027.032581369016,0.7222852351943668,0.1414699101876317,0.2465190200709958,0.000311107107588,0.3283714668908639,0.8339984273638686,0.9052388441124436,42.42900419035418,,,2397888.0,272.0,28.0,10.0,0.0,1.0,False,1.0,100.0,1.0,5.0,0.0,187.0,109.0,21.0,48.0,107.0,33.0,0.0,187.0,11574.2148,5606.4242,48.43891613278164,48268.37116662663,0.1074944436766063,0.1577941712570592,direct,,14.6,18.4,17.2,22.0,20.3,47.2,12.8,52.9,0.2,16.5,4.8,0.4,0.4,3.0,1.6,54.9,31.1,17.8,29.2,29.2,,62.1,52.7,23.0,92.2,75.1,16.0,2611.0,63.6,100.0,32.2,94.2,71.6,76.2,53.0,1097.0,5.5,12.2,22.5,3.8,62.0,43.0,22.7,41.0,32.1,49.6,47.4,55.6,5.4,81.1,61.2,8.0,1285.0,21.6,100.0,13.8,74.6,67.2,44.6,1094.0,13.3,10.377358490566037,3.0,False,2018-19,direct,17154.0,11753.0,112.0,19522.0,261.0,39697.0,671.0,4345.0,133.0,27.0,65.0,0.0,2750.0,3670.0,9128.0,280.0,1065.0,941167.0,52919.0,34884.0,504939.0,7.153795339899111,4.901396562308165,0.04670776950383,8.14133103798009,0.1088457842901753,16.554985053513757,0.279829583366696,1.8120112365548349,0.0554654762857981,0.0112599087196733,0.0271071876584727,0.0,1.146842554781541,1.530513518563002,3.806683214562148,0.1167694237595751,0.4441408439426695,392.4983151840286,22.06900405690341,14.54780206581792,210.57655737048603,observed,12,17053.0,32.16,May-Jul,19.0,1.0,1.0,0.0,False,37.0,13.0,24.0,False,2749660.109132817,3038544.128892732,False,31210.0,29316.0,23211.0,2723.0,1,46164.0,186559.0,86.91
3,Punjab,27,Amritsar,49.0,49.0,False,3.0,49.0,2490656.0,488898.0,1318408.0,1172248.0,281795.0,154351.0,127444.0,770864.0,405977.0,364887.0,0.0,0.0,0.0,1684770.0,932981.0,751789.0,805886.0,385427.0,420459.0,917856.0,735195.0,182661.0,787254.0,662368.0,124886.0,115642.0,105884.0,9758.0,91248.0,76076.0,15172.0,32961.0,22578.0,10383.0,547403.0,457830.0,89573.0,130602.0,72827.0,57775.0,8975.0,4878.0,4097.0,30351.0,15350.0,15001.0,8681.0,3046.0,5635.0,82595.0,49553.0,33042.0,111848.0,62641.0,49207.0,7788.0,4298.0,3490.0,24479.0,12693.0,11786.0,6853.0,2397.0,4456.0,72728.0,43253.0,29475.0,18754.0,10186.0,8568.0,1187.0,580.0,607.0,5872.0,2657.0,3215.0,1828.0,649.0,1179.0,9867.0,6300.0,3567.0,1572800.0,583213.0,989587.0,2623.572610735893,0.3529087312336174,2.5762033749424003,2021.0,2.257495092658845,75.32436279826464,2020.0,0.0980048835325096,7.86220094263689e-06,0.024882507156559,0.6386311654465648,0.2683238125097115,0.4580921559360471,0.0118108492936098,0.443190778716097,0.1332903107991422,0.0766049941768428,0.0367610426066813,0.982092079960785,0.0530735534020381,0.0359991916789656,0.0,0.1236260020783415,0.8030866448773527,0.503263251284564,0.0268890048611297,0.9143354812296672,19.0,22.0,21.0,1.0,1.0,49.0,1.0,2.0,5.0,178.0,21.0,290208.0,132858.0,191489.0,94585.0,269391.0,20817.0,949.3375520875672,0.7627324670950323,0.1131408753356545,0.3095023961558721,0.0,0.3685197795279637,0.6598336365641195,0.9282686900430036,116.51870029421968,,,2490656.0,179.0,34.0,6.0,2.0,1.0,False,2.0,400.0,2.0,262.0,0.0,571.0,326.0,198.0,28.0,175.0,0.0,319.0,568.0,70099.07,35611.7034,50.8019627079218,281448.220870325,0.1011726272912847,0.1215082285633677,direct,,13.5,13.0,35.9,43.0,42.3,72.4,0.2,8.2,0.1,18.3,6.5,0.8,0.4,2.9,1.6,73.6,19.4,11.9,11.2,22.9,,,52.1,26.2,95.9,65.8,43.3,3822.0,86.0,99.6,82.9,99.9,78.0,80.2,56.7,921.0,9.2,30.3,4.3,3.1,45.0,22.4,10.7,12.8,26.3,,89.4,53.3,19.7,90.0,91.9,25.3,1949.0,79.2,100.0,72.8,99.4,77.4,53.1,916.0,10.3,7.287449392712546,19.0,False,2018-19,direct,40520.0,49555.0,4995.0,7034.0,3709.0,68476.0,73.0,277.0,20.0,213.0,2.0,33.0,158.0,946.0,5661.0,484.0,42.0,1430448.0,45525.0,34606.0,1851250.0,16.268806290390966,19.89636465252528,2.005495740881117,2.824155563835391,1.4891659064921048,27.493158428944025,0.0293095473642285,0.1112156797245384,0.0080300129765009,0.0855196381997353,0.00080300129765,0.0132495214112266,0.0634371025143576,0.3798196137884959,2.2728951729986,0.1943263140313234,0.016863027250652,574.325800110493,18.27831703776033,13.89433145323963,743.278076137371,observed,12,7524.0,33.15,May-Jul,129.0,2.0,12.0,1.0,False,90.0,77.0,13.0,False,2670557.161361889,2950655.510007742,False,63395.0,59342.0,40609.0,13705.0,6,100870.0,353006.0,126.06
24,Gujarat,672,Arvalli,0.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.0,Sabar Kantha,1039918.0,219.0,38.0,10.0,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,130.0,66.0,24.0,18.0,59.0,0.0,0.0,130.0,6451.4786,5894.09,91.36029684729948,62038.33956138849,0.1041821524745729,0.1760836186916641,direct,,12.4,15.1,21.0,22.0,18.1,42.2,9.6,45.8,0.3,5.2,0.7,0.5,0.3,16.6,1.8,89.5,47.1,29.0,47.2,25.5,62.3,69.4,77.3,43.9,92.2,77.0,21.0,3666.0,56.3,98.5,47.9,96.5,68.6,71.9,34.7,996.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,8.383233532934124,5.0,False,2018-19,direct,19990.0,11841.0,2.0,168.0,97.0,49370.0,130.0,2193.0,378.0,0.0,39.0,13.0,233.0,1441.0,20985.0,146.0,27.0,1000623.0,88146.0,20229.0,573827.0,19.22266947970898,11.386474702813109,0.001923228562252,0.16155119922917,0.0932765852692231,47.4748970591912,0.1250098565463815,2.108820118509344,0.3634901982656325,0.0,0.0375029569639144,0.0125009856546381,0.2240561275023607,1.3856861791025832,20.17947568942936,0.1403956850443977,0.0259635855904023,962.2133668231534,84.76245242413344,19.452495292898096,551.800238095696,observed,12,23210.0,27.52,Jun-Aug,67.0,0.0,16.0,0.0,False,64.0,20.0,44.0,False,1173906.762198947,1291015.8397842525,False,21844.0,22710.0,14074.0,6551.0,1,32196.66824563564,91751.36246355396,98.87
10,Bihar,611,Arwal,240.0,240.0,False,10.0,240.0,700843.0,118222.0,363497.0,337346.0,127841.0,65910.0,61931.0,141314.0,72885.0,68429.0,590.0,283.0,307.0,386351.0,235279.0,151072.0,314492.0,128218.0,186274.0,236354.0,167991.0,68363.0,161277.0,126761.0,34516.0,41590.0,35653.0,5937.0,88146.0,65281.0,22865.0,3891.0,2779.0,1112.0,27650.0,23048.0,4602.0,75077.0,41230.0,33847.0,7537.0,4279.0,3258.0,56552.0,29639.0,26913.0,2867.0,1311.0,1556.0,8121.0,6001.0,2120.0,62121.0,35473.0,26648.0,5791.0,3426.0,2365.0,47658.0,26144.0,21514.0,2205.0,1103.0,1102.0,6467.0,4800.0,1667.0,12956.0,5757.0,7199.0,1746.0,853.0,893.0,8894.0,3495.0,5399.0,662.0,208.0,454.0,1654.0,1201.0,453.0,464489.0,195506.0,268983.0,628.3899993151426,-0.0805769410508044,1.5492659994505105,2021.0,39.32223634168914,85.18290854572713,2020.0,0.0600184534684171,0.0003413836291867,0.0376733739978015,0.6204959120437638,0.3729818819570826,0.0825935252104077,0.0017688453612492,0.3340174130111553,0.0948659913258533,0.0720078783123633,0.0126921621715195,0.9935878684585564,0.0297141127096336,0.0473649129271507,0.0,0.0441228784620761,0.6784011125564575,0.1299779266119003,0.0032130638137459,0.9698909435751542,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,79.0,4.0,0.0,20233.0,10358.0,18624.0,1562.0,17094.0,3139.0,1115.299417183311,0.6742576814740612,0.1824103258504401,0.2016343175290328,0.0008418433229696,0.3372424351816313,0.9204764493648988,0.8448574111599861,28.86951856549898,,,700843.0,65.0,32.0,0.0,0.0,1.0,False,0.0,0.0,0.0,0.0,0.0,66.0,31.0,9.0,24.0,42.0,0.0,0.0,66.0,2783.7126,1128.4522,40.53766901080234,39719.48924366798,0.0899152086355659,0.1980119740109107,direct,,10.9,15.9,12.9,14.0,12.4,51.3,2.4,47.9,0.6,25.2,0.4,0.2,0.2,13.4,5.0,65.8,45.6,36.8,52.9,36.6,83.1,86.3,66.9,15.6,79.2,84.2,12.7,1933.0,43.4,99.9,29.3,97.4,62.6,62.5,32.9,1076.0,37.5,7.8,9.2,1.6,66.8,50.2,30.7,54.0,38.2,37.8,46.4,57.4,25.0,69.9,74.1,6.7,1247.0,22.6,99.4,10.2,48.2,59.3,30.6,1145.0,41.5,9.243697478991608,2.0,False,2018-19,direct,1048.0,775.0,25.0,0.0,0.0,13545.0,0.0,1276.0,3.0,0.0,4.0,0.0,53.0,163.0,283.0,746.0,0.0,367425.0,19420.0,9952.0,37452.0,1.4953420380884164,1.105811144578743,0.0356713272444755,0.0,0.0,19.32672510105687,0.0,1.8206645425580337,0.004280559269337,0.0,0.005707412359116,0.0,0.0756232137582882,0.2325770536339808,0.4037994244074636,1.0644324049751517,0.0,524.2614965120576,27.70948700350863,14.20004194948084,53.43850191840398,observed,12,1248.0,35.42,Dec-Feb,3.0,0.0,0.0,0.0,False,6.0,0.0,6.0,False,617512.4008026032,707643.3917544152,False,3598.0,4234.0,3687.0,170.0,1,27671.0,104387.0,82.08
10,Bihar,189,Aurangabad,235.0,235.0,False,10.0,235.0,2540073.0,391898.0,1318684.0,1221389.0,455394.0,234256.0,221138.0,612064.0,316161.0,295903.0,1033.0,500.0,533.0,1466002.0,868733.0,597269.0,1074071.0,449951.0,624120.0,837770.0,599157.0,238613.0,480286.0,382278.0,98008.0,133101.0,115123.0,17978.0,202346.0,153820.0,48526.0,20391.0,13161.0,7230.0,124448.0,100174.0,24274.0,357484.0,216879.0,140605.0,45424.0,28614.0,16810.0,223750.0,136944.0,86806.0,20261.0,9008.0,11253.0,68049.0,42313.0,25736.0,289747.0,182481.0,107266.0,36802.0,24340.0,12462.0,181110.0,115789.0,65321.0,15111.0,6907.0,8204.0,56724.0,35445.0,21279.0,67737.0,34398.0,33339.0,8622.0,4274.0,4348.0,42640.0,21155.0,21485.0,5150.0,2101.0,3049.0,11325.0,6868.0,4457.0,1702303.0,719527.0,982776.0,3240.2985971346498,-0.1059523871869143,1.3500378541975802,2021.0,24.99147124827377,72.6729490022173,2020.0,0.0763430438380606,0.0008390617217472,0.031097290263326,0.688763127598767,0.3789924138225883,0.0929541036877789,0.0032343110844844,0.3426693229739796,0.0917194671311885,0.047868384999296,0.0102267228638885,0.9934784051195517,0.0389976172781631,0.0316856579498714,0.0004145234073956,0.1004338900502352,0.6714689384471993,0.1822052253353852,0.0078053146725924,0.8845564310854291,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,38.0,25.0,3.0,65111.0,34509.0,53042.0,11949.0,57363.0,7748.0,783.9009041469668,0.7032267317894025,0.179283823732625,0.2409631534211812,0.0004066812253033,0.3298212295473398,0.8146396154259649,0.8810032099030886,25.63351525723867,,,2540073.0,254.0,73.0,6.0,1.0,1.0,False,0.0,0.0,0.0,0.0,0.0,215.0,100.0,31.0,68.0,115.0,35.0,0.0,215.0,12076.213,5622.2048,46.556025469242726,47542.77928232771,0.1042819459287862,0.1735480072543196,direct,,10.6,14.1,16.2,15.3,10.0,52.4,3.3,46.7,1.1,23.9,0.0,0.0,0.0,7.1,2.5,68.4,41.2,32.9,48.7,35.2,83.5,84.4,60.5,15.4,77.5,89.7,10.2,1804.0,47.1,100.0,38.9,97.7,65.0,67.6,36.9,1074.0,27.3,12.2,6.0,1.2,53.4,48.3,24.8,47.6,36.7,42.5,61.0,54.3,20.5,71.5,77.6,11.2,1923.0,27.5,98.5,16.6,59.8,61.2,32.1,1084.0,34.2,7.462686567164173,5.0,False,2018-19,direct,13574.0,13586.0,120.0,120.0,102.0,19517.0,5.0,17.0,1306.0,6.0,0.0,0.0,3.0,103.0,109.0,191.0,131.0,1805753.0,88800.0,32666.0,234613.0,5.3439409024858735,5.348665176158323,0.0472427367244957,0.0472427367244957,0.0401563262158213,7.683637438766524,0.0019684473635206,0.0066927210359702,0.514158451351595,0.0023621368362247,0.0,0.0,0.0011810684181123,0.0405500156885254,0.0429121525247502,0.075194689286489,0.0515733209242411,710.9059464039026,34.95962517612683,12.86026031535314,92.36466825953428,observed,12,1849.0,69.5,Aug-Oct,21.0,0.0,3.0,0.0,False,18.0,6.0,12.0,False,2994694.228692539,3424661.863527347,False,19346.0,21767.0,17180.0,1712.0,1,51177.0,205795.0,82.08
9,Uttar Pradesh,125,Bahraich,180.0,180.0,False,9.0,180.0,3487731.0,603754.0,1843884.0,1643847.0,654794.0,338419.0,316375.0,509307.0,270226.0,239081.0,11159.0,5606.0,5553.0,1398368.0,878285.0,520083.0,2089363.0,965599.0,1123764.0,1152160.0,895576.0,256584.0,743452.0,640148.0,103304.0,359978.0,324825.0,35153.0,223291.0,185664.0,37627.0,19733.0,14335.0,5398.0,140450.0,115324.0,25126.0,408708.0,255428.0,153280.0,70249.0,40558.0,29691.0,259606.0,166637.0,92969.0,18232.0,8173.0,10059.0,60621.0,40060.0,20561.0,329383.0,211632.0,117751.0,56442.0,33932.0,22510.0,210542.0,138759.0,71783.0,12918.0,6071.0,6847.0,49481.0,32870.0,16611.0,79325.0,43796.0,35529.0,13807.0,6626.0,7181.0,49064.0,27878.0,21186.0,5314.0,2102.0,3212.0,11140.0,7190.0,3950.0,2335571.0,948308.0,1387263.0,4407.782365873456,-0.2721912429005674,0.667477429843849,2021.0,16.808002007118294,81.80419246646026,2020.0,0.041789293314963,0.0009685142037723,0.0118321023867633,0.4016585345702471,0.5253196186035017,0.1097734504842518,0.0012773136278406,0.134081098987209,0.0365589352524868,0.0147356287931541,0.0106555704772212,0.9732099658717508,0.0421525271455338,0.0136789145770225,0.0003885754555461,0.0774515589705246,0.742930263775237,0.3705377033659306,0.0058875096804264,0.9657980908364988,4.0,6.0,10.0,1.0,1.0,5.0,0.0,0.0,86.0,24.0,6.0,97287.0,50131.0,79474.0,17601.0,84740.0,12547.0,791.2666076717387,0.4936106944842049,0.1877421165795183,0.1460281770583797,0.0031995013376891,0.3303465777607275,0.8169025666327464,0.8710310730107825,27.89406637151776,,,3487731.0,310.0,61.0,10.0,0.0,2.0,False,1.0,100.0,1.0,22.0,0.0,215.0,90.0,29.0,95.0,141.0,43.0,0.0,215.0,11531.9709,8090.88,70.16042678359516,33064.39315417387,0.1141054205058067,0.1290903945313515,direct,,6.1,8.6,24.2,28.7,12.5,55.4,26.6,59.0,0.6,12.2,0.2,0.0,1.3,9.8,6.6,71.7,52.1,14.4,38.0,41.0,65.6,60.8,48.8,10.1,67.7,51.8,5.2,1745.0,44.2,100.0,38.2,77.8,48.2,38.8,14.4,1012.0,37.5,10.5,21.2,4.0,73.5,65.1,13.7,44.0,42.1,45.3,47.8,52.7,9.2,37.4,9.4,2.5,2356.0,14.0,99.3,14.9,33.6,45.8,16.2,988.0,40.9,14.191419141914189,10.0,False,2018-19,direct,15252.0,15921.0,141.0,436.0,249.0,93470.0,611.0,7574.0,1377.0,122.0,1975.0,47.0,746.0,10298.0,22727.0,526.0,389.0,1981272.0,266559.0,67694.0,1285303.0,4.373043677967137,4.564858929774115,0.04042742975304,0.1250096409384783,0.0713931206277089,26.79965857458617,0.17518552892984,2.171612432266135,0.3948125586520291,0.0349797619139778,0.5662707359025109,0.01347580991768,0.2138926425231762,2.9526359687716743,6.51627089359816,0.1508143833340358,0.1115338310207983,568.0690397281213,76.42762586908222,19.409180352498517,368.5212535026354,observed,12,36185.0,35.25,Sep-Nov,6.0,1.0,7.0,0.0,False,87.0,13.0,74.0,False,3774032.890353298,4156731.05409648,False,42058.0,41086.0,33613.0,2458.0,1,55998.0,205096.0,86.91
